DISTRICT,D200A001S16R,D200AC01S16R,D200AM01S16R,D200AR01S16R,D200AS01S16R,D200AW01S16R,D300A001S16R,D300AC01S16R,D300AM01S16R,D300AR01S16R,D300AS01S16R,D300AW01S16R,D400A001S16R,D400AC01S16R,D400AM01S16R,D400AR01S16R,D400AS01S16R,D400AW01S16R,DA00A001S16R,DA00AC01S16R,DA00AM01S16R,DA00AR01S16R,DA00AS01S16R,DA00AW01S16R,DB00A001S16R,DB00AC01S16R,DB00AM01S16R,DB00AR01S16R,DB00AS01S16R,DB00AW01S16R,DE00A001S16R,DE00AC01S16R,DE00AM01S16R,DE00AR01S16R,DE00AS01S16R,DE00AW01S16R,DF00A001S16R,DF00AC01S16R,DF00AM01S16R,DF00AR01S16R,DF00AS01S16R,DF00AW01S16R,DH00A001S16R,DH00AC01S16R,DH00AM01S16R,DH00AR01S16R,DH00AS01S16R,DH00AW01S16R,DI00A001S16R,DI00AC01S16R,DI00AM01S16R,DI00AR01S16R,DI00AS01S16R,DI00AW01S16R,DL00A001S16R,DL00AC01S16R,DL00AM01S16R,DL00AR01S16R,DL00AS01S16R,DL00AW01S16R,DM00A001S16R,DM00AC01S16R,DM00AM01S16R,DM00AR01S16R,DM00AS01S16R,DM00AW01S16R,DR00A001S16R,DR00AC01S16R,DR00AM01S16R,DR00AR01S16R,DR00AS01S16R,DR00AW01S16R,DS00A001S16R,DS00AC01S16R,DS00AM01S16R,DS00AR01S16R,DS00AS01S16R,DS00AW01S16R,DW00A001S16R,DW00AC01S16R,DW00AM01S16R,DW00AR01S16R,DW00AS01S16R,DW00AW01S16R
"205902",89,100,95,82,86,83,95,89,100,100,89,83,-1,-1,-1,-1,.,.,80,83,83,76,81,74,77,80,73,74,90,75,70,72,75,66,74,65,82,81,83,81,80,85,74,77,78,70,77,69,86,-1,89,83,-1,-1,53,54,70,42,46,53,78,84,83,72,83,65,62,66,67,57,71,49,41,40,44,39,46,31,88,91,91,86,88,81
"205903",69,67,74,66,86,56,70,100,89,55,-1,-1,.,.,.,.,.,.,75,84,77,73,80,62,81,88,79,78,86,-1,68,78,70,65,74,53,78,87,77,79,78,68,73,81,76,71,77,58,100,-1,100,100,.,-1,55,74,65,51,-1,31,73,81,77,68,82,56,57,67,61,55,60,34,44,40,44,46,52,32,79,90,78,78,85,68
"205904",-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,56,59,58,56,53,54,50,-1,-1,67,-1,.,53,55,55,52,48,51,59,58,58,58,55,69,56,59,58,56,53,55,.,.,.,.,.,.,56,-1,58,54,-1,70,54,60,58,53,51,42,43,45,47,41,34,35,37,31,38,35,44,42,59,67,60,56,71,46
"205905",88,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,72,76,72,70,68,82,80,-1,-1,-1,-1,.,69,72,69,67,65,82,72,75,68,72,67,83,72,74,72,70,65,84,-1,.,.,-1,-1,.,48,-1,65,48,-1,-1,73,76,76,68,70,80,59,66,58,56,50,72,41,47,42,37,-1,-1,75,90,69,73,80,67
"205906",68,-1,75,73,-1,-1,95,-1,100,88,-1,-1,.,.,.,.,.,.,65,72,71,58,67,59,86,-1,92,79,100,-1,59,66,66,51,58,53,65,70,71,60,63,64,61,68,69,54,62,54,83,.,-1,-1,-1,-1,50,-1,60,35,-1,-1,64,73,72,56,71,54,50,59,58,42,53,41,34,38,40,27,34,33,84,92,86,78,93,80
"205907",76,-1,-1,71,-1,.,-1,-1,-1,-1,.,.,.,.,.,.,.,.,56,63,59,53,60,50,-1,.,-1,-1,-1,-1,54,61,56,51,56,48,63,63,64,63,56,64,55,61,58,51,59,50,-1,-1,-1,-1,.,.,53,-1,62,53,-1,-1,51,63,55,43,63,38,44,51,46,40,52,35,25,30,27,18,56,-1,70,79,71,67,67,-1
"206901",89,.,-1,-1,.,-1,91,-1,-1,-1,-1,-1,.,.,.,.,.,.,82,87,88,78,77,75,100,-1,-1,-1,-1,-1,77,82,85,73,68,71,85,86,90,82,81,83,77,82,86,72,67,70,100,-1,-1,-1,-1,.,52,73,67,40,-1,38,80,88,86,75,74,65,65,72,75,57,59,47,51,68,61,43,40,-1,87,92,90,85,86,78
"206902",-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,68,96,59,64,85,58,.,.,.,.,.,.,63,100,51,54,91,55,74,100,57,80,88,67,49,100,-1,43,-1,-1,-1,.,-1,-1,.,-1,-1,.,-1,-1,.,.,64,93,61,56,83,50,42,100,-1,38,-1,-1,22,-1,-1,-1,-1,-1,71,94,66,69,86,60
"206903",100,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,82,90,85,81,71,80,-1,-1,-1,-1,-1,-1,77,89,79,77,67,-1,84,100,82,81,88,-1,84,100,81,79,83,-1,.,.,.,.,.,.,82,-1,-1,-1,-1,-1,80,80,89,81,56,80,75,87,79,73,62,-1,30,.,-1,-1,-1,-1,87,92,94,83,70,91
"207901",88,.,83,100,.,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,78,79,88,74,72,65,-1,-1,-1,-1,.,.,72,72,84,68,67,53,81,82,92,75,68,73,74,76,87,69,65,57,.,.,.,.,.,.,49,-1,80,39,-1,-1,76,75,85,73,75,60,58,54,76,51,56,30,40,42,61,27,56,-1,89,88,94,88,86,88
"208901",100,.,-1,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,63,82,57,61,72,57,.,.,.,.,.,.,57,82,43,56,71,56,72,96,65,68,75,79,51,67,42,50,80,-1,-1,.,.,.,-1,.,62,-1,-1,-1,-1,-1,55,68,51,55,69,38,49,74,40,47,61,48,42,-1,-1,-1,-1,.,67,88,61,64,67,67
"208902",61,-1,55,65,-1,70,83,-1,89,78,-1,-1,.,.,.,.,.,.,59,63,59,59,44,56,38,50,42,38,-1,-1,52,55,53,51,38,48,62,67,60,65,40,60,54,59,56,54,33,52,47,-1,43,38,-1,-1,43,45,48,35,50,49,56,60,59,53,48,52,45,51,49,44,27,39,33,41,34,27,33,38,69,73,67,70,63,65
"208903",-1,.,.,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,83,75,90,89,61,82,.,.,.,.,.,.,80,65,88,87,47,83,83,68,88,90,66,81,77,71,83,90,-1,-1,.,.,.,.,.,.,-1,.,-1,-1,-1,.,84,81,91,88,57,85,69,65,80,76,50,-1,40,-1,67,-1,-1,-1,85,76,91,89,68,83
"209901",96,-1,89,100,-1,-1,-1,.,-1,-1,.,-1,-1,-1,-1,-1,.,.,87,85,88,86,81,92,93,-1,100,100,-1,.,80,74,83,81,74,83,87,86,88,87,77,95,80,73,85,77,78,85,-1,-1,-1,-1,-1,.,75,.,83,-1,.,-1,86,85,88,86,85,88,68,64,75,68,53,64,43,-1,41,37,-1,-1,87,87,88,87,80,93
"209902",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,63,65,58,63,65,79,.,.,.,.,.,.,61,61,56,60,67,76,63,55,51,71,64,73,81,-1,-1,83,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,64,73,65,55,-1,88,52,56,53,44,75,-1,26,-1,-1,29,-1,-1,62,61,57,61,63,82
"210901",64,-1,73,50,-1,-1,54,53,77,39,50,67,-1,.,-1,-1,.,.,65,70,69,61,67,57,52,56,56,48,52,47,60,65,66,55,59,53,68,73,72,65,68,62,65,72,70,60,66,54,-1,.,.,.,-1,.,50,56,61,43,46,39,62,67,67,57,66,53,52,58,59,46,49,44,31,30,41,24,33,28,75,77,77,74,77,67
"210902",83,-1,86,86,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,76,84,79,73,65,85,67,73,67,74,-1,-1,69,76,73,66,58,76,79,81,80,78,64,93,63,75,72,51,50,87,-1,.,-1,-1,.,.,49,-1,65,31,-1,71,74,86,78,69,66,77,55,70,61,47,42,59,31,46,35,28,-1,-1,80,86,81,77,70,88
"210903",80,-1,80,81,-1,-1,100,-1,-1,-1,-1,.,.,.,.,.,.,.,79,85,82,75,76,78,59,63,67,48,70,71,73,78,77,69,72,73,82,90,82,80,80,81,73,92,78,67,-1,63,.,.,.,.,.,.,62,-1,77,52,-1,-1,76,81,81,70,71,75,58,72,66,47,54,53,30,42,33,26,-1,-1,86,91,87,86,78,84
"210904",65,-1,78,67,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,63,57,70,59,60,64,50,50,53,45,57,58,60,56,67,55,57,61,69,48,75,68,65,78,64,50,75,61,59,59,.,.,.,.,.,.,54,-1,65,51,-1,48,58,62,67,52,57,52,51,48,59,45,55,42,25,30,29,16,38,-1,71,67,78,67,65,74
"210905",90,-1,100,86,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,78,82,84,71,76,77,62,69,69,54,45,64,74,78,80,67,64,79,85,86,89,81,70,88,79,83,87,75,83,58,.,.,.,.,.,.,63,-1,67,58,.,-1,71,78,79,63,83,66,62,68,72,52,63,59,43,36,58,32,-1,45,84,86,89,77,87,87
"210906",100,.,-1,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,66,53,61,77,50,65,-1,-1,-1,-1,.,.,72,71,62,81,-1,82,65,55,60,80,-1,-1,67,-1,-1,-1,.,-1,.,.,.,.,.,.,-1,.,-1,-1,.,-1,66,-1,63,75,-1,70,39,-1,32,56,-1,-1,40,-1,40,47,-1,-1,65,53,61,78,50,60
"211901",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,64,.,69,62,.,57,.,.,.,.,.,.,50,.,55,48,.,43,69,.,67,67,.,78,57,.,62,67,.,-1,-1,.,-1,-1,.,-1,62,.,65,71,.,-1,60,.,71,58,.,42,51,.,58,50,.,-1,-1,.,-1,-1,.,-1,69,.,75,55,.,88
"211902",67,.,-1,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,76,84,76,73,83,78,100,.,-1,-1,.,.,72,85,71,68,86,64,77,80,74,76,78,83,72,81,71,69,80,71,.,.,.,.,.,.,39,67,58,29,-1,-1,76,88,78,69,86,72,57,70,55,53,64,65,44,54,41,42,-1,-1,86,90,88,82,89,91
"212801",80,83,78,75,-1,-1,83,62,87,84,100,81,-1,-1,-1,-1,.,.,76,75,78,77,75,68,61,57,65,66,56,44,68,65,72,70,61,60,77,70,78,81,73,74,70,71,74,70,63,61,.,.,.,.,.,.,62,57,70,60,54,58,75,79,77,73,76,62,61,57,65,62,54,53,28,33,33,22,-1,-1,81,82,82,82,86,74
"212804",82,78,78,84,-1,100,87,83,78,100,-1,-1,.,.,.,.,.,.,85,89,83,87,84,79,66,-1,67,75,.,-1,81,87,75,84,79,81,82,87,78,84,81,77,72,77,75,68,56,78,100,.,-1,-1,.,-1,44,63,47,44,-1,-1,88,90,87,89,86,81,71,78,67,73,63,65,66,74,69,66,-1,-1,88,91,86,91,88,81
"212901",76,-1,56,78,100,83,100,-1,-1,-1,-1,-1,.,.,.,.,.,.,82,89,82,80,83,77,67,83,70,61,56,67,74,83,75,73,74,61,84,90,81,83,83,85,85,90,85,83,100,78,100,-1,-1,-1,.,.,80,100,91,58,.,-1,81,89,83,77,82,70,65,77,66,62,63,53,53,78,58,46,-1,-1,84,90,85,82,83,78
"212902",87,100,84,88,86,78,100,-1,-1,100,.,-1,.,.,.,.,.,.,84,88,84,84,85,76,69,72,65,68,90,53,73,78,74,71,77,65,86,86,85,88,84,83,77,75,78,80,67,77,81,-1,-1,100,-1,-1,57,-1,64,52,-1,-1,82,89,83,79,85,70,69,77,70,66,77,56,40,47,42,38,38,35,85,89,85,85,86,78
"212903",85,90,85,87,95,68,98,100,100,96,100,100,100,-1,-1,-1,-1,.,87,90,89,84,93,80,74,72,75,71,89,74,79,83,82,75,86,70,89,89,89,88,92,87,81,83,86,77,90,67,93,-1,100,91,-1,-1,69,69,81,62,56,55,85,90,88,80,93,74,73,78,78,69,83,54,46,47,49,43,58,27,89,92,90,86,93,84
"212904",82,88,83,83,-1,-1,100,.,-1,-1,.,-1,-1,.,.,.,-1,.,85,87,84,86,79,81,67,70,69,70,-1,60,78,80,79,80,69,73,84,85,83,87,72,84,83,83,85,87,70,75,-1,.,-1,-1,-1,-1,70,69,74,75,71,-1,86,90,86,85,87,78,75,73,76,78,61,70,47,-1,51,53,45,42,87,90,86,88,85,86
"212905",76,78,71,80,81,68,91,91,90,90,97,93,100,-1,-1,-1,.,-1,67,73,68,65,72,58,57,63,55,55,68,48,61,68,64,58,66,49,71,74,71,71,74,64,65,72,70,61,68,51,66,89,58,58,100,-1,52,58,63,47,32,38,63,71,66,59,71,51,52,59,55,49,57,38,28,34,29,23,40,16,85,86,85,85,86,82
"212906",80,72,85,84,65,67,91,97,88,88,96,100,69,-1,-1,-1,-1,.,85,86,87,84,83,85,70,71,71,69,69,73,77,77,79,76,72,76,87,86,88,88,83,89,84,81,89,84,81,81,72,-1,86,73,-1,-1,73,55,81,70,63,78,84,85,87,81,84,81,67,67,71,66,65,61,53,57,58,48,50,54,88,90,90,87,87,87
"212909",72,81,66,74,88,50,80,83,88,70,.,-1,.,.,.,.,.,.,71,75,70,69,75,70,60,56,63,58,61,64,66,69,66,64,71,63,74,75,72,75,75,76,70,75,71,68,73,66,-1,-1,-1,-1,-1,.,56,59,59,56,33,56,67,74,68,63,75,64,57,59,58,54,62,55,23,33,25,19,31,16,77,83,72,77,86,79
"212910",56,-1,-1,63,-1,-1,92,-1,-1,-1,-1,-1,.,.,.,.,.,.,69,68,73,70,70,57,61,62,67,60,54,50,64,63,68,64,62,55,70,67,70,72,70,60,68,69,68,67,85,49,.,.,.,.,.,.,48,64,58,42,-1,32,69,69,75,67,69,54,52,47,59,53,58,31,32,30,43,22,32,38,73,71,77,74,66,62
"213801",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,72,81,64,60,93,.,.,.,.,.,.,.,70,71,64,56,96,.,80,90,64,79,86,.,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,65,-1,64,48,100,.,68,80,64,54,91,.,44,-1,-1,-1,100,.,76,86,67,66,93,.
"213901",88,91,90,83,-1,100,85,-1,100,75,-1,-1,-1,.,.,.,-1,.,85,88,84,83,91,83,86,-1,86,78,-1,.,76,77,75,74,85,73,89,91,87,89,91,86,77,83,76,73,88,78,85,100,63,91,-1,.,61,55,64,61,63,63,81,84,81,77,91,80,69,75,69,66,81,59,44,48,54,34,47,-1,88,90,88,87,94,84
"214901",-1,.,-1,-1,.,-1,92,100,86,90,.,-1,.,.,.,.,.,.,65,69,71,60,66,64,-1,.,-1,-1,.,-1,63,67,69,57,65,61,70,72,74,67,67,71,65,69,70,60,66,64,.,.,.,.,.,.,57,59,66,51,41,57,60,67,67,53,65,57,58,61,66,52,48,59,24,31,29,16,34,16,87,-1,80,91,-1,100
"214902",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,78,74,77,81,74,80,.,.,.,.,.,.,76,73,73,79,68,78,80,65,80,85,-1,88,78,74,76,81,74,80,.,.,.,.,.,.,58,-1,55,65,-1,.,77,80,74,78,80,74,56,55,48,62,-1,69,22,-1,21,27,-1,-1,-1,-1,-1,-1,.,.
"214903",.,.,.,.,.,.,-1,.,-1,-1,.,-1,.,.,.,.,.,.,75,79,80,68,78,76,-1,-1,-1,-1,-1,.,73,77,79,67,75,75,80,81,84,75,80,84,75,79,80,68,78,76,-1,-1,-1,-1,-1,.,65,67,74,58,50,70,70,76,76,61,76,68,66,68,74,59,59,69,33,31,39,31,27,30,-1,.,-1,-1,.,.
"215901",70,-1,85,73,-1,-1,-1,.,-1,-1,-1,-1,-1,.,-1,-1,.,.,71,75,75,68,68,62,58,-1,60,62,71,-1,66,71,72,63,61,55,74,73,78,73,64,70,71,73,76,67,63,72,81,-1,89,78,-1,100,65,52,79,56,50,81,68,77,72,63,71,53,56,61,64,51,52,42,31,47,43,21,-1,-1,70,78,73,68,71,57
"216901",84,-1,100,75,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,75,82,82,73,44,79,.,.,.,.,.,.,67,75,74,65,29,72,77,80,78,80,41,85,68,79,76,66,30,74,.,.,.,.,.,.,42,.,-1,-1,.,-1,73,83,85,67,46,73,57,77,71,49,28,-1,30,-1,41,27,-1,-1,81,87,86,79,57,82
"217901",.,.,.,.,.,.,100,.,-1,-1,.,.,.,.,.,.,.,.,84,90,86,81,86,84,92,-1,-1,-1,-1,.,79,86,78,77,83,74,86,94,83,85,94,92,75,83,73,70,82,83,.,.,.,.,.,.,56,-1,-1,-1,-1,-1,82,88,89,77,79,69,71,81,70,67,76,67,60,-1,-1,-1,-1,-1,89,95,91,86,90,85
"218901",82,-1,-1,-1,-1,-1,100,-1,-1,-1,-1,.,.,.,.,.,.,.,79,87,86,74,73,79,86,-1,-1,-1,-1,-1,74,83,83,69,60,75,83,91,90,79,74,79,76,83,83,70,68,76,.,.,.,.,.,.,58,71,76,52,-1,42,76,84,82,70,72,78,63,71,74,56,52,60,40,61,56,30,24,-1,89,97,93,86,82,90
"219901",90,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,85,81,86,87,85,77,100,-1,-1,-1,.,.,76,73,75,81,76,54,86,84,84,92,84,76,73,64,79,74,71,-1,.,.,.,.,.,.,43,.,-1,-1,-1,-1,84,79,88,84,86,79,64,65,64,69,-1,50,41,-1,-1,64,-1,-1,88,86,87,91,88,83
"219903",78,-1,-1,-1,.,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,68,79,69,65,66,68,48,62,52,36,61,55,64,74,65,60,61,66,71,79,69,71,63,74,65,74,66,62,60,65,100,-1,-1,-1,-1,.,52,46,73,46,-1,-1,66,78,69,59,70,60,48,59,48,46,44,47,27,38,30,22,26,-1,82,90,80,83,78,76
"219905",.,.,.,.,.,.,.,.,.,.,.,.,-1,.,-1,-1,.,-1,70,59,75,69,76,64,33,-1,-1,-1,.,-1,67,55,72,65,75,71,72,50,80,76,63,88,68,53,72,68,76,70,.,.,.,.,.,.,63,.,75,63,-1,-1,68,65,72,65,89,55,55,48,60,52,65,50,33,-1,45,-1,63,-1,78,72,85,76,-1,67
"220801",76,100,73,78,-1,-1,80,-1,85,79,-1,-1,83,-1,-1,-1,.,-1,84,89,84,86,84,72,77,63,77,84,100,-1,82,75,88,81,-1,-1,86,90,85,87,93,83,83,71,84,87,-1,77,-1,.,-1,-1,.,-1,.,.,.,.,.,.,82,88,83,85,78,54,53,57,51,58,-1,42,60,-1,50,63,-1,-1,88,95,87,88,88,80
"220802",92,-1,89,93,-1,91,95,93,96,96,100,97,-1,.,-1,-1,.,-1,88,89,85,91,88,88,83,75,78,86,100,89,81,83,77,83,91,86,89,89,85,93,87,91,85,83,82,89,76,88,75,.,-1,-1,.,-1,73,64,69,80,-1,72,87,89,86,88,90,86,59,60,54,63,56,62,35,38,32,35,-1,-1,91,96,88,93,86,86
"220809",98,100,100,100,-1,100,97,100,100,100,-1,-1,.,.,.,.,.,.,94,92,93,97,81,97,80,81,79,81,-1,86,91,93,88,94,80,100,94,90,94,98,81,97,94,90,94,97,79,100,-1,.,.,-1,.,.,.,.,.,.,.,.,92,94,92,93,83,95,81,-1,55,93,-1,-1,55,100,-1,50,-1,.,95,93,94,98,86,97
"220810",94,89,100,92,100,91,96,92,94,98,100,92,.,.,.,.,.,.,97,96,95,98,99,93,90,83,86,93,100,89,.,.,.,.,.,.,97,96,96,98,99,92,95,96,90,99,100,88,-1,.,-1,-1,-1,.,83,.,-1,-1,.,-1,97,96,95,98,100,94,77,85,63,89,88,-1,69,83,65,70,-1,-1,98,98,97,99,99,95
"220811",-1,.,-1,-1,.,.,87,-1,-1,100,.,-1,.,.,.,.,.,.,73,82,65,83,.,65,72,74,64,81,.,70,73,79,65,83,.,63,76,86,67,83,.,78,75,92,63,88,.,65,-1,.,-1,-1,.,.,68,89,59,79,.,53,71,80,63,83,.,53,66,67,57,80,.,51,-1,-1,-1,-1,.,-1,73,-1,79,79,.,-1
"220814",48,-1,-1,75,-1,-1,100,-1,100,100,.,-1,.,.,.,.,.,.,80,74,82,88,61,69,65,-1,62,80,-1,71,54,-1,56,61,-1,-1,81,77,82,88,68,69,73,76,76,79,80,46,-1,.,-1,-1,.,.,30,-1,-1,-1,.,-1,79,67,82,86,-1,70,48,-1,53,65,-1,-1,52,-1,-1,-1,.,-1,95,89,97,97,67,100
"220815",76,-1,86,86,.,-1,100,-1,-1,-1,.,-1,.,.,.,.,.,.,72,61,77,77,.,51,66,53,69,73,.,49,66,50,71,72,.,45,75,69,79,79,.,55,78,75,88,81,.,48,.,.,.,.,.,.,61,-1,82,55,.,-1,69,54,75,75,.,47,51,44,55,59,.,26,25,-1,28,33,.,-1,82,-1,88,83,.,-1
"220817",82,90,70,90,-1,78,84,92,86,88,-1,-1,-1,.,-1,-1,.,-1,75,85,73,76,66,68,69,77,66,70,53,72,69,77,71,69,58,56,78,90,73,81,56,78,73,86,72,72,68,60,60,-1,-1,-1,.,-1,55,76,54,57,-1,-1,72,79,74,71,76,58,47,64,46,50,-1,-1,28,29,28,26,-1,45,80,91,79,82,73,73
"220819",42,.,-1,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,66,57,60,76,47,62,40,-1,-1,-1,-1,-1,51,42,45,64,-1,39,66,51,57,79,-1,73,75,-1,60,85,.,90,.,.,.,.,.,.,-1,-1,-1,-1,.,.,65,63,63,72,60,49,29,-1,26,37,-1,30,29,-1,26,35,-1,-1,66,58,61,77,50,59
"220901",76,78,74,75,78,75,89,92,92,85,90,85,70,77,65,68,86,62,71,75,71,69,77,66,62,67,61,60,71,58,65,70,66,63,71,59,75,77,74,75,78,73,67,72,69,65,74,59,67,62,68,67,73,69,55,54,63,51,53,47,67,73,69,64,77,59,60,64,62,57,66,52,32,37,35,28,39,27,84,86,84,82,87,81
"220902",82,87,84,82,79,73,89,92,93,85,87,88,83,73,91,78,92,-1,79,83,81,77,80,72,72,75,72,71,69,67,73,78,76,71,70,64,82,84,83,82,79,80,73,78,76,72,72,63,73,82,81,61,73,76,64,67,71,61,44,55,76,83,79,73,80,65,70,76,73,67,70,60,42,50,44,39,48,33,85,89,86,84,88,81
"220904",71,86,69,70,64,-1,93,-1,100,91,-1,-1,86,-1,100,-1,.,-1,72,75,75,70,72,65,66,68,69,64,69,63,72,75,75,70,71,64,75,77,76,76,73,71,76,80,80,74,75,65,75,-1,-1,-1,-1,.,67,63,74,65,52,58,69,73,75,65,71,59,63,64,68,61,60,53,29,35,35,23,30,22,72,74,73,70,58,81
"220905",68,76,64,67,75,67,66,73,72,57,72,69,78,79,79,81,71,75,65,71,65,62,69,59,53,59,50,52,62,49,62,69,63,59,66,56,68,72,67,68,69,67,66,72,68,63,69,60,71,90,68,69,67,56,54,57,61,50,42,51,61,70,63,57,70,52,56,63,58,54,60,50,32,36,34,28,37,27,82,87,81,81,85,78
"220906",88,89,89,89,85,85,96,98,97,96,97,94,75,-1,67,75,-1,-1,87,88,87,88,88,85,73,74,70,76,70,76,69,68,71,70,66,66,89,89,88,91,87,88,75,75,76,75,75,68,79,80,77,76,91,77,53,47,60,50,46,46,86,87,87,85,89,81,67,65,69,67,69,58,50,51,53,48,46,44,92,92,92,92,92,90
"220907",87,85,88,88,86,87,91,91,93,90,90,88,68,67,73,65,-1,64,86,85,86,86,86,80,76,72,76,77,79,71,74,73,75,75,76,68,87,85,86,89,86,86,80,80,80,81,82,74,80,84,83,77,89,73,67,62,72,67,63,61,84,86,86,83,86,75,67,68,69,68,68,55,46,48,48,47,47,35,88,89,89,89,89,82
"220908",86,90,87,85,87,79,93,94,95,91,92,91,74,73,68,81,-1,88,83,84,84,82,83,81,77,77,77,76,78,78,74,74,76,72,74,71,85,85,85,86,83,85,79,80,81,78,80,76,75,82,74,74,71,76,64,57,74,61,56,61,81,83,83,78,84,77,66,66,69,63,67,61,41,44,44,39,42,36,88,89,90,88,89,86
"220910",83,83,88,85,80,58,70,88,84,63,71,-1,-1,-1,-1,-1,.,.,65,67,68,66,61,51,59,64,62,61,43,48,63,63,66,63,56,50,69,71,70,73,55,60,63,61,67,63,60,51,59,-1,63,73,-1,-1,53,39,62,53,33,49,61,63,67,59,68,44,54,56,58,54,45,39,30,38,34,25,40,13,73,84,72,75,71,56
"220912",74,76,75,75,69,69,86,87,89,85,83,82,84,75,86,80,86,100,65,68,67,64,68,60,57,60,57,57,60,53,60,63,62,59,60,54,70,70,69,71,69,69,68,71,71,67,70,61,74,90,70,65,84,86,64,64,71,60,53,59,62,67,65,58,67,53,53,59,54,50,56,44,33,36,35,30,33,34,75,78,76,74,80,69
"220914",82,80,84,83,73,82,90,100,92,86,88,94,92,-1,-1,-1,-1,-1,80,83,80,79,83,75,70,73,68,72,76,62,72,75,73,71,72,67,82,85,79,84,84,82,77,79,79,76,82,69,65,-1,63,-1,-1,-1,71,79,78,70,45,58,78,81,81,74,82,69,64,66,66,62,66,57,39,42,43,35,40,32,84,88,85,82,86,81
"220915",79,85,82,79,63,75,94,-1,93,95,-1,100,75,.,-1,-1,.,-1,77,79,78,78,74,76,61,69,56,62,75,-1,70,71,70,71,64,71,79,77,78,82,72,84,73,74,73,74,68,77,74,63,75,74,-1,-1,62,49,69,62,29,71,76,80,77,74,76,69,58,63,58,57,51,54,39,44,41,37,36,43,78,80,79,79,76,76
"220916",87,88,85,89,90,83,92,93,95,89,94,91,79,81,81,76,86,77,85,88,85,84,89,80,78,81,77,77,84,74,79,83,80,78,84,72,87,88,86,87,88,85,81,86,83,79,86,74,79,86,77,79,82,62,65,66,73,60,62,53,83,88,84,81,89,75,70,75,73,68,77,60,50,57,51,48,56,43,89,92,89,89,92,85
"220917",62,63,62,70,-1,-1,59,-1,-1,-1,-1,-1,.,.,.,.,.,.,69,71,70,66,76,66,80,73,79,83,83,86,67,69,69,65,75,65,73,75,73,73,76,74,68,69,70,65,74,66,53,-1,-1,-1,-1,-1,60,56,67,57,48,61,65,67,68,61,77,59,64,66,66,61,71,61,37,41,43,32,51,24,74,79,71,73,84,71
"220918",85,90,84,86,85,81,86,89,88,84,85,82,78,73,77,79,83,71,79,82,78,80,82,71,71,71,69,71,72,69,71,75,71,72,75,62,82,82,80,84,81,79,75,78,74,76,80,64,78,80,73,81,85,63,60,62,64,58,55,51,76,82,77,75,83,64,62,67,63,63,64,51,40,42,39,41,42,31,83,86,83,84,86,76
"220919",98,99,98,97,98,98,99,99,99,99,99,97,100,-1,-1,100,-1,-1,97,97,98,97,97,96,94,90,96,92,97,91,83,90,88,80,81,67,98,98,98,98,97,98,96,97,97,95,95,93,86,100,78,92,-1,-1,92,91,95,88,100,100,97,97,98,97,98,95,85,88,86,85,88,75,80,80,80,80,83,70,97,97,98,97,97,97
"220920",78,87,76,75,89,79,87,89,92,84,87,77,66,86,62,56,71,-1,78,81,79,76,82,73,70,71,69,69,75,65,72,76,75,70,79,65,82,83,81,82,82,82,76,80,77,74,84,69,74,-1,-1,67,-1,-1,65,65,71,62,53,55,74,80,77,71,83,64,62,66,64,60,68,53,40,44,41,39,41,33,80,83,81,78,82,77
"221801",78,73,74,85,76,77,87,81,91,90,67,82,70,71,60,84,-1,-1,69,65,65,77,60,64,56,51,50,65,44,58,57,49,53,67,38,52,71,64,65,80,58,72,63,58,58,71,56,56,57,-1,52,71,-1,60,52,43,54,57,44,41,67,66,65,74,62,57,51,45,48,60,41,43,38,38,34,46,30,29,75,71,71,83,63,70
"221901",77,78,79,78,73,72,86,88,88,84,88,82,75,-1,88,88,-1,-1,73,76,75,72,75,64,65,67,67,63,68,59,67,70,71,65,67,56,75,76,76,76,74,71,68,69,72,66,69,55,72,79,65,76,60,88,57,51,70,51,47,62,71,75,75,68,76,58,54,58,59,51,61,37,42,43,50,38,41,34,82,85,82,81,84,75
