DISTRICT,D200A001512R,D200A001513R,D200AC01512R,D200AC01513R,D200AM01512R,D200AM01513R,D200AR01512R,D200AR01513R,D200AS01512R,D200AS01513R,D200AW01512R,D200AW01513R,D300A001512R,D300A001513R,D300AC01512R,D300AC01513R,D300AM01512R,D300AM01513R,D300AR01512R,D300AR01513R,D300AS01512R,D300AS01513R,D300AW01512R,D300AW01513R,D400A001512R,D400A001513R,D400AC01512R,D400AC01513R,D400AM01512R,D400AM01513R,D400AR01512R,D400AR01513R,D400AS01512R,D400AS01513R,D400AW01512R,D400AW01513R,DA00A001512R,DA00A001513R,DA00AC01512R,DA00AC01513R,DA00AM01512R,DA00AM01513R,DA00AR01512R,DA00AR01513R,DA00AS01512R,DA00AS01513R,DA00AW01512R,DA00AW01513R,DB00A001512R,DB00A001513R,DB00AC01512R,DB00AC01513R,DB00AM01512R,DB00AM01513R,DB00AR01512R,DB00AR01513R,DB00AS01512R,DB00AS01513R,DB00AW01512R,DB00AW01513R,DE00A001512R,DE00A001513R,DE00AC01512R,DE00AC01513R,DE00AM01512R,DE00AM01513R,DE00AR01512R,DE00AR01513R,DE00AS01512R,DE00AS01513R,DE00AW01512R,DE00AW01513R,DF00A001512R,DF00A001513R,DF00AC01512R,DF00AC01513R,DF00AM01512R,DF00AM01513R,DF00AR01512R,DF00AR01513R,DF00AS01512R,DF00AS01513R,DF00AW01512R,DF00AW01513R,DH00A001512R,DH00A001513R,DH00AC01512R,DH00AC01513R,DH00AM01512R,DH00AM01513R,DH00AR01512R,DH00AR01513R,DH00AS01512R,DH00AS01513R,DH00AW01512R,DH00AW01513R,DI00A001512R,DI00A001513R,DI00AC01512R,DI00AC01513R,DI00AM01512R,DI00AM01513R,DI00AR01512R,DI00AR01513R,DI00AS01512R,DI00AS01513R,DI00AW01512R,DI00AW01513R,DL00A001512R,DL00A001513R,DL00AC01512R,DL00AC01513R,DL00AM01512R,DL00AM01513R,DL00AR01512R,DL00AR01513R,DL00AS01512R,DL00AS01513R,DL00AW01512R,DL00AW01513R,DM00A001512R,DM00A001513R,DM00AC01512R,DM00AC01513R,DM00AM01512R,DM00AM01513R,DM00AR01512R,DM00AR01513R,DM00AS01512R,DM00AS01513R,DM00AW01512R,DM00AW01513R,DR00A001512R,DR00A001513R,DR00AC01512R,DR00AC01513R,DR00AM01512R,DR00AM01513R,DR00AR01512R,DR00AR01513R,DR00AS01512R,DR00AS01513R,DR00AW01512R,DR00AW01513R,DS00A001512R,DS00A001513R,DS00AC01512R,DS00AC01513R,DS00AM01512R,DS00AM01513R,DS00AR01512R,DS00AR01513R,DS00AS01512R,DS00AS01513R,DS00AW01512R,DS00AW01513R,DW00A001512R,DW00A001513R,DW00AC01512R,DW00AC01513R,DW00AM01512R,DW00AM01513R,DW00AR01512R,DW00AR01513R,DW00AS01512R,DW00AS01513R,DW00AW01512R,DW00AW01513R
"120905",83,71,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,100,.,-1,-1,-1,-1,-1,.,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,88,88,91,93,88,90,90,90,83,89,86,77,50,67,-1,-1,-1,63,-1,63,-1,-1,-1,-1,80,77,86,85,79,80,83,81,72,78,76,58,89,89,89,91,88,90,92,92,78,88,90,81,80,81,84,80,78,83,83,84,68,81,80,73,100,78,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,85,63,-1,-1,100,67,-1,63,-1,-1,-1,-1,87,88,92,94,87,89,88,88,88,89,82,73,69,75,73,80,68,79,75,76,59,81,65,54,75,76,70,78,77,81,75,81,60,67,81,56,91,91,93,97,91,92,93,93,88,91,87,79
"121902",-1,-1,-1,-1,-1,-1,-1,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,81,80,79,84,85,75,83,87,85,85,67,66,62,48,-1,71,69,43,54,47,-1,-1,-1,-1,78,77,73,84,80,75,81,82,83,87,61,55,85,82,78,90,88,78,87,90,87,84,83,63,92,85,-1,-1,85,76,100,100,-1,-1,-1,67,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,77,78,80,79,82,72,79,84,84,85,52,69,66,64,73,59,65,61,69,74,75,73,41,50,87,83,100,100,95,76,79,85,100,100,67,63,82,82,79,85,86,77,85,89,84,85,68,68
"121903",92,74,-1,-1,-1,60,-1,80,-1,-1,.,-1,-1,35,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,-1,.,-1,.,-1,.,-1,.,-1,.,.,.,74,73,80,83,71,72,76,77,71,70,68,59,56,56,62,81,52,43,56,57,75,69,-1,43,63,64,69,73,59,59,66,69,63,65,57,51,75,76,81,83,72,73,77,80,67,73,74,66,73,67,91,73,64,72,79,66,64,83,73,44,87,87,86,100,83,78,100,83,-1,100,-1,88,-1,-1,.,-1,-1,-1,-1,-1,.,.,-1,.,73,71,79,83,71,71,75,74,75,67,63,53,56,60,61,73,54,60,60,64,53,57,49,46,54,57,55,57,53,57,56,62,68,63,39,40,74,74,80,83,72,74,76,78,71,69,68,60
"121904",76,73,78,-1,70,83,89,87,-1,-1,75,68,95,100,100,100,92,100,100,100,-1,-1,100,-1,87,73,-1,71,71,86,86,100,-1,-1,100,-1,69,69,75,70,68,70,76,75,58,61,57,58,60,59,68,62,56,59,69,67,51,51,48,49,64,63,70,64,63,65,71,70,53,53,51,53,71,71,75,71,67,71,80,79,55,57,64,66,71,71,72,70,73,75,77,75,57,64,58,67,82,73,-1,83,86,88,100,75,-1,-1,-1,-1,55,51,35,39,68,52,59,49,-1,-1,35,61,68,67,76,70,68,70,72,72,61,64,51,50,56,57,64,60,54,59,62,64,49,48,41,46,53,57,58,52,49,50,62,66,53,54,33,58,76,78,82,79,77,80,81,84,65,70,63,64
"121905",74,82,75,75,77,93,77,81,100,78,-1,71,86,88,.,-1,-1,-1,-1,100,.,-1,-1,-1,100,.,-1,.,-1,.,-1,.,-1,.,.,.,75,76,77,81,76,79,74,80,83,73,66,60,65,62,68,65,67,70,59,65,78,50,54,48,69,70,68,73,72,73,68,74,76,64,60,57,74,76,72,76,74,79,77,81,77,70,69,64,70,72,57,78,82,79,66,72,79,63,60,58,-1,-1,.,-1,-1,-1,-1,-1,.,-1,.,-1,31,33,-1,-1,75,56,-1,-1,-1,-1,-1,-1,77,76,82,85,79,80,72,78,88,76,63,56,55,57,60,63,56,63,52,64,67,48,43,39,44,51,44,42,45,52,42,57,61,48,32,46,77,78,80,83,77,81,77,82,84,77,69,62
"121906",82,88,-1,100,86,91,86,92,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,82,85,89,93,77,80,86,91,84,82,75,73,-1,-1,-1,.,-1,-1,-1,-1,-1,.,-1,-1,73,79,86,84,61,75,77,83,82,79,70,71,80,85,86,90,76,81,82,88,80,76,76,86,100,89,-1,-1,-1,100,-1,100,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,84,85,92,95,78,79,90,93,88,87,75,62,67,78,85,87,57,70,73,88,70,77,53,65,63,68,78,62,42,61,60,78,78,-1,86,80,82,85,89,93,77,79,86,90,86,83,75,74
"122901",100,100,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,-1,.,-1,.,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,81,79,86,84,76,78,84,85,81,78,78,61,-1,.,-1,.,-1,.,-1,.,-1,.,-1,.,72,62,79,67,62,67,77,70,76,58,72,42,85,83,93,93,81,81,87,92,82,74,85,68,73,71,76,76,68,68,77,78,67,78,79,49,.,.,.,.,.,.,.,.,.,.,.,.,50,48,-1,-1,64,62,45,63,-1,-1,-1,-1,77,74,80,73,71,74,81,79,81,84,69,55,68,63,73,74,58,62,70,74,78,65,60,35,65,57,79,-1,43,63,77,63,71,75,64,-1,87,87,95,92,84,89,88,94,92,77,77,75
"122902",.,.,.,.,.,.,.,.,.,.,.,.,.,-1,.,.,.,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,77,95,75,91,68,94,84,100,86,100,78,88,.,.,.,.,.,.,.,.,.,.,.,.,75,94,-1,89,67,93,75,100,-1,100,71,86,83,100,-1,-1,-1,100,100,100,-1,-1,-1,-1,77,95,-1,88,67,90,83,100,-1,100,71,100,.,.,.,.,.,.,.,.,.,.,.,.,67,92,.,-1,-1,-1,-1,-1,.,-1,-1,.,75,92,-1,88,69,89,77,100,-1,100,75,-1,68,94,-1,86,64,100,73,100,-1,100,71,-1,.,.,.,.,.,.,.,.,.,.,.,.,78,95,-1,-1,71,100,86,100,-1,-1,-1,-1
"123803",.,90,.,-1,.,-1,.,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,34,63,33,72,29,73,36,55,61,83,26,33,32,61,26,70,28,70,34,54,57,81,22,28,34,63,33,71,29,72,36,55,61,82,25,35,32,63,35,73,22,75,37,55,57,79,24,27,56,68,86,80,38,81,46,53,83,100,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,38,63,30,69,38,71,35,56,71,91,30,41,37,56,37,58,33,68,41,44,46,87,-1,23,82,85,-1,71,93,88,71,83,-1,100,-1,88,54,88,-1,-1,-1,100,-1,75,-1,-1,-1,-1
"123805",46,69,-1,-1,-1,-1,-1,-1,-1,.,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,70,69,45,59,69,65,76,76,-1,69,79,68,70,64,42,50,63,54,80,79,-1,-1,90,72,70,69,41,60,69,66,76,73,-1,88,77,70,66,72,-1,65,69,65,71,82,-1,71,81,70,73,68,-1,50,78,78,74,66,-1,-1,70,-1,.,.,.,.,.,.,.,.,.,.,.,.,76,67,-1,-1,86,88,71,70,.,.,-1,-1,75,65,70,50,68,65,80,69,-1,-1,75,64,51,55,-1,50,43,52,60,64,-1,-1,73,-1,40,-1,-1,-1,-1,-1,50,-1,-1,-1,-1,-1,73,84,-1,100,71,78,76,83,.,-1,-1,86
"123807",-1,88,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,64,70,59,69,67,79,71,75,56,54,58,65,51,41,-1,-1,45,50,58,73,-1,-1,-1,-1,65,72,60,73,68,80,71,75,58,56,60,66,62,69,54,71,66,79,70,73,49,54,56,58,65,72,57,71,69,81,72,74,51,56,61,68,.,.,.,.,.,.,.,.,.,.,.,.,45,46,-1,-1,48,53,41,-1,-1,56,38,-1,69,72,69,66,69,79,73,77,70,53,61,79,45,53,46,53,45,63,45,54,57,47,36,45,66,53,75,-1,54,64,69,46,82,63,-1,-1,71,76,83,-1,56,83,78,88,100,-1,-1,-1
"123905",72,78,75,89,75,84,78,75,56,73,67,70,90,92,90,92,94,96,87,92,84,88,90,85,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,81,81,82,85,79,84,83,85,77,75,78,71,69,70,65,74,65,68,80,77,53,68,70,55,73,74,73,77,72,77,75,79,69,62,71,65,81,83,81,84,79,85,86,88,73,73,82,76,73,76,70,77,75,80,76,81,68,67,68,67,89,88,80,90,89,95,85,90,100,90,100,70,42,51,34,29,51,68,42,54,-1,-1,38,51,80,79,83,85,80,82,81,82,81,76,74,66,60,64,64,73,58,68,63,70,57,57,53,46,62,54,58,56,60,51,65,65,56,49,65,40,83,82,85,87,81,85,85,86,80,76,80,72
"123907",72,67,70,86,68,64,65,68,-1,78,100,-1,90,87,92,93,93,91,89,87,89,89,86,72,50,83,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,65,66,67,71,67,69,67,67,64,65,54,52,61,62,64,67,61,63,64,64,62,60,50,49,64,64,65,69,66,68,67,66,62,62,53,51,67,67,67,71,69,69,71,71,62,63,59,58,67,68,67,72,71,72,69,69,62,67,55,52,64,63,75,64,59,61,59,63,80,71,-1,56,53,52,47,50,60,61,52,50,44,37,47,42,63,64,67,70,65,68,64,64,67,67,49,46,54,55,58,62,55,59,55,56,59,58,42,39,53,55,47,51,54,55,57,58,53,59,45,50,62,69,73,71,58,67,66,72,68,81,49,57
"123908",75,75,100,82,62,71,79,80,-1,92,77,50,89,89,87,93,91,94,92,88,84,85,82,82,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,82,83,86,86,80,84,86,86,82,79,76,73,73,78,85,77,60,77,85,88,63,70,69,70,75,75,79,79,70,77,80,79,76,69,67,63,84,84,84,86,81,85,88,89,79,76,82,80,79,78,78,83,76,79,84,83,81,74,69,65,70,75,100,91,63,82,68,78,86,60,-1,54,24,45,-1,56,-1,47,-1,36,-1,-1,-1,52,81,81,88,87,78,83,84,84,85,81,69,66,67,68,75,77,58,68,71,72,73,69,58,52,68,70,74,71,58,63,73,78,76,73,66,68,83,84,87,87,81,85,86,87,83,79,77,75
"123910",82,83,88,92,79,84,84,83,83,82,73,73,93,92,96,93,95,95,93,92,90,90,90,86,90,97,100,100,78,100,100,100,-1,100,-1,-1,74,73,79,79,72,74,76,76,75,69,67,60,68,67,74,74,65,68,70,70,69,62,61,53,68,68,74,74,66,69,70,71,68,63,61,55,75,75,78,79,72,76,79,79,74,68,70,65,77,76,79,81,78,80,77,78,78,71,69,62,86,90,91,88,83,86,88,91,100,100,71,92,58,59,55,60,64,69,54,59,67,46,54,48,73,71,79,79,71,73,73,73,76,70,63,56,57,57,64,65,56,62,58,61,56,49,46,41,69,70,69,63,66,68,76,75,65,70,65,70,90,90,92,90,88,91,92,93,91,89,84,82
"123913",94,97,-1,100,-1,100,100,100,-1,-1,-1,-1,86,86,-1,100,100,100,83,71,-1,-1,-1,-1,-1,.,-1,.,-1,.,-1,.,-1,.,.,.,89,89,92,92,86,89,90,90,91,90,84,79,87,86,89,88,84,81,80,92,100,83,92,81,89,88,93,89,89,91,89,90,88,90,79,79,88,87,94,91,83,87,89,89,88,87,88,79,94,93,94,95,95,97,98,92,92,95,84,85,57,73,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,.,-1,.,-1,.,-1,.,-1,.,.,90,90,90,93,89,92,92,91,95,92,81,79,89,92,100,88,94,94,88,94,83,100,73,80,73,79,-1,-1,-1,88,100,75,-1,83,-1,-1,88,86,96,90,82,86,90,89,89,91,81,72
"123914",89,58,-1,-1,100,75,100,88,-1,-1,-1,-1,97,94,-1,100,100,94,100,93,-1,100,-1,-1,-1,.,.,.,-1,.,-1,.,.,.,-1,.,85,85,83,87,86,90,87,90,81,75,82,75,80,75,64,85,83,74,81,80,85,70,93,59,77,77,72,80,81,83,78,84,71,63,75,62,86,86,83,85,88,90,88,92,78,72,86,82,76,82,66,84,81,90,81,86,65,73,80,66,77,72,-1,71,86,80,-1,73,-1,-1,-1,-1,58,53,-1,-1,66,83,70,-1,-1,-1,67,-1,84,84,83,88,85,89,85,88,84,79,77,69,67,69,63,72,73,77,68,74,63,57,56,53,66,71,53,73,76,73,66,75,75,72,50,52,87,87,89,88,87,91,88,91,84,77,81,78
"124901",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,66,66,76,76,64,69,69,69,58,59,53,51,83,-1,.,.,-1,-1,-1,-1,.,.,.,-1,62,63,73,73,60,66,66,65,56,54,50,48,67,69,74,75,64,71,72,74,54,57,61,56,65,66,76,75,63,69,68,69,57,58,52,51,91,88,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,38,22,-1,-1,40,32,47,26,-1,-1,31,-1,64,64,78,77,63,67,67,65,62,61,45,47,47,52,62,56,44,56,51,56,45,47,26,37,50,62,57,58,50,66,52,68,48,50,40,56,80,73,71,91,80,68,85,72,-1,86,86,56
"125901",-1,100,-1,-1,-1,-1,-1,-1,.,-1,.,.,89,92,-1,86,89,86,89,93,-1,100,-1,100,.,.,.,.,.,.,.,.,.,.,.,.,64,63,62,64,64,66,67,68,61,58,61,49,86,85,-1,-1,86,75,86,100,-1,-1,-1,-1,59,58,55,58,59,62,63,64,56,51,57,46,67,66,61,65,66,69,72,73,59,56,69,56,62,62,60,62,62,65,65,67,59,57,60,47,100,67,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,25,26,-1,32,29,28,28,24,-1,20,24,23,61,60,63,62,61,63,62,63,64,59,55,42,42,44,44,48,41,46,44,49,46,43,36,26,40,32,37,30,39,38,44,33,40,29,30,21,82,79,86,84,81,80,83,83,81,75,81,64
"125902",.,-1,.,-1,.,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,70,70,71,73,75,75,70,71,67,69,61,56,-1,-1,-1,.,-1,-1,-1,-1,.,.,.,.,66,66,66,68,72,71,65,68,63,62,54,53,69,70,69,68,73,75,70,73,63,65,65,60,69,69,69,71,74,74,69,71,64,66,59,56,-1,52,.,-1,-1,-1,-1,-1,.,-1,-1,-1,43,46,38,-1,56,62,52,58,-1,-1,-1,-1,71,71,72,77,77,74,69,70,71,72,57,52,59,57,67,61,61,60,57,60,62,60,42,39,59,64,48,88,63,45,52,70,71,85,78,60,90,80,89,86,93,86,83,79,94,88,92,57
"125903",75,80,100,86,80,92,60,82,-1,-1,-1,-1,.,-1,.,.,.,-1,.,-1,.,.,.,.,.,-1,.,.,.,-1,.,-1,.,.,.,.,77,77,79,78,77,77,79,81,75,74,71,68,.,.,.,.,.,.,.,.,.,.,.,.,70,68,70,69,71,70,72,73,66,64,63,57,80,80,79,78,78,80,84,85,76,76,78,78,71,71,70,72,71,71,74,76,67,67,66,62,-1,.,-1,.,-1,.,-1,.,-1,.,.,.,61,49,63,-1,53,62,71,47,-1,-1,-1,-1,74,73,79,79,76,74,74,77,73,72,62,58,56,57,65,62,53,55,58,63,60,55,40,46,50,54,68,58,51,52,45,60,53,56,44,38,85,84,89,86,85,85,86,87,84,83,76,76
"125905",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,46,44,53,52,37,37,54,55,47,41,34,32,.,-1,.,.,.,-1,.,-1,.,.,.,.,43,44,50,51,35,37,52,54,43,41,31,32,44,44,45,41,36,38,55,56,38,33,40,42,45,44,53,52,37,37,53,55,48,41,33,31,.,.,.,.,.,.,.,.,.,.,.,.,24,43,-1,-1,-1,38,-1,56,-1,-1,-1,-1,47,44,60,65,38,37,52,53,55,49,28,23,33,30,36,45,25,24,42,36,36,34,23,16,47,41,65,61,31,32,52,50,69,46,-1,26,51,61,-1,-1,43,-1,64,-1,-1,-1,-1,-1
"125906",-1,-1,.,.,-1,-1,-1,-1,.,.,.,-1,.,-1,.,.,.,-1,.,-1,.,.,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,66,86,69,71,71,91,70,87,.,.,40,80,.,.,.,.,.,.,.,.,.,.,.,.,59,82,-1,-1,72,88,62,80,.,.,-1,78,59,87,-1,67,59,95,73,85,.,.,-1,-1,66,85,70,69,73,91,68,87,.,.,37,75,.,-1,.,.,.,-1,.,-1,.,.,.,.,-1,83,.,-1,-1,-1,-1,-1,.,.,-1,-1,71,86,67,75,79,89,69,89,.,.,56,75,42,67,-1,-1,60,73,38,64,.,.,-1,-1,75,88,-1,-1,-1,83,-1,83,.,.,.,-1,69,100,-1,-1,-1,-1,83,-1,.,.,-1,-1
"126901",80,72,74,77,71,71,90,75,90,75,64,56,89,95,-1,-1,-1,100,100,100,-1,-1,-1,-1,-1,60,.,-1,-1,-1,-1,-1,.,-1,-1,-1,72,72,78,79,69,72,76,77,72,73,62,54,56,55,68,57,41,41,64,69,50,68,62,42,66,68,72,77,63,67,71,72,67,68,55,51,74,72,78,76,68,71,80,80,72,70,69,58,70,69,76,78,69,69,72,74,68,70,58,49,82,85,100,78,69,81,85,94,100,-1,75,-1,47,47,44,63,54,46,44,47,33,52,52,27,71,72,78,82,70,72,73,75,72,75,56,51,59,62,65,71,55,61,64,69,57,59,49,42,44,37,55,46,46,37,45,41,48,37,23,17,73,74,79,81,70,74,78,78,74,74,63,57
"126902",87,82,96,88,83,81,89,88,91,78,79,68,85,87,79,93,92,93,79,84,88,81,87,76,94,94,-1,100,92,100,92,88,-1,100,100,83,83,84,86,89,83,85,85,87,88,86,71,68,71,73,83,77,66,75,72,77,85,73,52,56,75,76,79,83,74,77,77,80,82,79,61,58,84,85,85,88,84,86,87,89,87,82,78,75,78,81,78,85,78,82,81,83,82,84,63,64,80,79,89,79,81,79,79,87,93,88,65,55,52,62,47,66,58,66,59,66,44,54,36,44,82,83,87,90,82,84,83,85,90,89,64,62,63,68,67,78,62,69,65,73,72,71,43,44,53,57,48,59,52,58,59,63,63,58,39,39,85,86,88,91,84,86,86,88,90,87,74,70
"126903",79,76,73,83,75,78,84,81,84,63,76,61,100,78,100,71,100,86,100,79,100,-1,-1,-1,63,62,67,69,65,79,61,55,67,42,-1,50,71,72,75,79,71,74,74,75,75,71,58,51,61,64,60,75,57,64,67,70,65,65,47,41,64,66,67,73,64,69,66,69,68,64,50,44,72,72,76,77,71,74,77,78,72,67,63,57,63,65,66,72,64,69,65,69,68,65,50,43,83,79,78,-1,73,86,87,79,100,-1,-1,-1,41,47,38,45,46,56,40,49,29,36,39,29,70,71,75,81,71,74,72,73,77,76,54,44,51,55,56,66,49,58,54,59,58,55,33,32,46,51,51,60,45,58,50,57,45,44,33,26,78,77,84,85,76,78,81,81,80,78,65,58
"126904",86,88,-1,88,75,100,88,100,100,75,-1,70,-1,100,.,.,-1,-1,-1,-1,.,.,.,-1,-1,-1,.,.,-1,-1,-1,-1,.,.,.,-1,86,88,93,95,88,94,85,89,83,81,79,72,68,70,100,85,58,92,56,58,90,54,70,59,81,82,87,88,83,89,80,83,74,74,79,66,86,89,92,95,87,94,85,91,79,75,84,82,79,81,82,89,84,88,78,82,77,80,69,61,92,100,100,-1,88,100,88,100,100,-1,83,100,50,62,-1,-1,-1,63,-1,-1,-1,-1,-1,-1,86,86,94,95,89,93,85,88,87,86,74,63,75,74,81,88,77,81,70,74,80,69,62,57,65,71,84,77,67,80,54,69,70,63,59,56,88,89,94,97,90,95,87,92,83,82,82,74
"126905",84,85,86,92,84,90,92,88,92,68,54,72,87,90,100,90,78,94,100,88,-1,100,-1,78,-1,63,.,-1,-1,-1,-1,-1,.,-1,.,-1,82,82,90,87,84,87,82,84,85,81,65,65,79,84,93,81,90,92,79,87,75,75,38,77,75,75,84,81,77,81,75,76,77,73,59,55,84,84,89,87,86,88,85,86,83,78,72,72,74,74,82,78,79,81,73,76,76,71,53,56,72,91,80,75,75,94,71,100,-1,-1,63,71,46,52,48,43,55,61,43,53,-1,42,33,44,80,80,90,86,83,85,80,81,88,84,57,59,63,65,78,73,65,72,61,67,72,64,36,45,61,54,72,60,64,60,60,54,58,53,48,34,84,84,91,89,85,88,85,86,87,84,68,68
"126906",63,80,-1,-1,100,100,-1,86,-1,-1,-1,64,100,93,-1,-1,-1,100,-1,-1,-1,-1,-1,-1,70,71,59,68,73,85,67,68,90,72,69,50,77,81,78,81,79,88,78,82,87,80,61,65,71,78,77,-1,67,79,72,84,75,75,-1,82,73,78,72,78,76,86,75,79,85,78,57,59,78,85,75,86,81,91,81,85,85,82,64,72,80,84,80,84,80,89,86,88,91,88,55,65,67,-1,-1,.,-1,-1,-1,-1,-1,.,-1,-1,45,53,-1,30,48,68,53,55,-1,50,41,33,76,78,81,77,77,85,77,80,89,78,58,57,62,68,63,67,65,79,63,71,75,67,43,43,54,61,57,57,50,79,57,60,72,57,38,33,79,83,86,87,80,88,78,84,84,77,64,69
"126907",73,92,-1,-1,-1,92,88,92,-1,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,74,72,72,74,73,75,78,76,73,71,67,56,-1,-1,.,-1,-1,-1,-1,-1,.,.,-1,.,67,66,69,70,65,72,72,67,61,66,63,52,72,75,65,73,70,78,80,82,67,67,72,65,69,63,71,68,68,63,72,67,65,54,63,56,74,81,-1,-1,71,-1,86,-1,-1,-1,-1,-1,49,48,-1,70,38,55,62,46,-1,-1,75,-1,75,69,78,75,75,72,76,70,77,76,61,49,58,60,58,62,57,65,63,64,61,59,48,46,54,50,59,54,50,48,55,53,53,58,56,33,74,73,73,74,74,77,78,77,75,73,67,57
"126908",72,55,-1,67,63,47,84,61,-1,-1,-1,56,79,91,-1,90,78,100,80,87,-1,89,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,.,.,72,74,75,81,77,82,72,76,67,71,61,50,77,71,85,71,78,77,76,71,71,67,73,65,69,71,72,77,75,81,68,72,62,69,57,48,72,75,70,78,74,82,76,78,63,68,63,55,68,69,73,75,76,81,67,69,61,67,54,46,93,70,-1,86,100,80,-1,65,-1,71,.,50,55,58,60,69,67,76,49,50,-1,29,44,44,73,74,80,83,80,82,69,74,70,74,58,46,57,61,62,69,62,71,57,60,57,58,40,34,61,53,64,57,58,61,56,54,79,55,55,24,76,80,77,87,79,85,76,84,70,76,67,54
"126911",83,80,91,75,90,92,80,82,89,86,-1,56,60,60,-1,-1,-1,-1,-1,-1,.,.,-1,-1,-1,-1,.,.,-1,-1,-1,-1,.,.,-1,.,74,79,75,84,78,83,76,80,74,79,61,59,58,72,-1,-1,69,67,50,87,-1,-1,-1,-1,70,73,68,80,73,77,72,74,69,75,57,54,77,80,74,83,79,83,80,83,70,77,71,65,70,75,63,81,73,80,72,74,70,79,69,56,68,82,55,100,78,88,78,75,-1,-1,-1,83,49,61,-1,63,59,64,51,67,-1,60,39,40,72,77,77,85,76,83,72,78,77,81,53,55,60,68,61,74,65,75,62,70,57,66,41,44,57,59,57,68,61,68,57,56,62,70,44,33,76,79,79,85,79,84,77,82,74,80,61,60
"127901",95,95,-1,-1,83,100,100,100,-1,-1,-1,-1,100,71,.,-1,-1,-1,-1,-1,.,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,78,79,84,85,76,80,78,78,87,84,68,69,80,78,-1,-1,78,78,78,78,-1,100,-1,-1,71,73,74,78,70,74,70,73,81,78,62,62,78,80,84,81,76,81,79,81,87,80,61,76,67,73,71,77,64,74,68,70,76,79,61,66,.,.,.,.,.,.,.,.,.,.,.,.,43,54,75,-1,37,79,47,53,-1,45,-1,45,78,79,83,89,76,80,77,76,88,87,73,62,60,63,67,68,59,66,57,59,70,71,43,49,60,56,70,64,62,62,53,51,75,63,-1,40,89,87,93,96,88,87,88,86,97,90,75,73
"127903",75,67,-1,-1,-1,-1,-1,-1,-1,.,.,-1,-1,100,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,75,73,77,76,79,78,81,79,70,61,58,59,70,68,71,57,62,65,85,82,-1,80,-1,-1,67,66,68,68,72,73,74,73,60,46,49,52,75,74,74,77,76,76,82,84,66,64,69,62,68,67,71,73,78,72,71,70,61,50,43,58,.,.,.,.,.,.,.,.,.,.,.,.,67,57,-1,-1,75,64,75,64,-1,-1,-1,-1,75,72,79,75,81,80,80,75,73,59,50,57,60,59,60,66,67,65,67,65,51,45,37,45,53,55,38,61,64,64,64,60,38,-1,-1,56,81,78,80,79,81,83,88,85,75,66,70,61
