DISTRICT,D200A004216R,D200A004217R,D200AC04216R,D200AC04217R,D200AM04216R,D200AM04217R,D200AR04216R,D200AR04217R,D200AS04216R,D200AS04217R,D200AW04216R,D200AW04217R,D300A004216R,D300A004217R,D300AC04216R,D300AC04217R,D300AM04216R,D300AM04217R,D300AR04216R,D300AR04217R,D300AS04216R,D300AS04217R,D300AW04216R,D300AW04217R,D400A004216R,D400A004217R,D400AC04216R,D400AC04217R,D400AM04216R,D400AM04217R,D400AR04216R,D400AR04217R,D400AS04216R,D400AS04217R,D400AW04216R,D400AW04217R,DA00A004216R,DA00A004217R,DA00AC04216R,DA00AC04217R,DA00AM04216R,DA00AM04217R,DA00AR04216R,DA00AR04217R,DA00AS04216R,DA00AS04217R,DA00AW04216R,DA00AW04217R,DB00A004216R,DB00A004217R,DB00AC04216R,DB00AC04217R,DB00AM04216R,DB00AM04217R,DB00AR04216R,DB00AR04217R,DB00AS04216R,DB00AS04217R,DB00AW04216R,DB00AW04217R,DE00A004216R,DE00A004217R,DE00AC04216R,DE00AC04217R,DE00AM04216R,DE00AM04217R,DE00AR04216R,DE00AR04217R,DE00AS04216R,DE00AS04217R,DE00AW04216R,DE00AW04217R,DF00A004216R,DF00A004217R,DF00AC04216R,DF00AC04217R,DF00AM04216R,DF00AM04217R,DF00AR04216R,DF00AR04217R,DF00AS04216R,DF00AS04217R,DF00AW04216R,DF00AW04217R,DH00A004216R,DH00A004217R,DH00AC04216R,DH00AC04217R,DH00AM04216R,DH00AM04217R,DH00AR04216R,DH00AR04217R,DH00AS04216R,DH00AS04217R,DH00AW04216R,DH00AW04217R,DI00A004216R,DI00A004217R,DI00AC04216R,DI00AC04217R,DI00AM04216R,DI00AM04217R,DI00AR04216R,DI00AR04217R,DI00AS04216R,DI00AS04217R,DI00AW04216R,DI00AW04217R,DL00A004216R,DL00A004217R,DL00AC04216R,DL00AC04217R,DL00AM04216R,DL00AM04217R,DL00AR04216R,DL00AR04217R,DL00AS04216R,DL00AS04217R,DL00AW04216R,DL00AW04217R,DM00A004216R,DM00A004217R,DM00AC04216R,DM00AC04217R,DM00AM04216R,DM00AM04217R,DM00AR04216R,DM00AR04217R,DM00AS04216R,DM00AS04217R,DM00AW04216R,DM00AW04217R,DR00A004216R,DR00A004217R,DR00AC04216R,DR00AC04217R,DR00AM04216R,DR00AM04217R,DR00AR04216R,DR00AR04217R,DR00AS04216R,DR00AS04217R,DR00AW04216R,DR00AW04217R,DS00A004216R,DS00A004217R,DS00AC04216R,DS00AC04217R,DS00AM04216R,DS00AM04217R,DS00AR04216R,DS00AR04217R,DS00AS04216R,DS00AS04217R,DS00AW04216R,DS00AW04217R,DW00A004216R,DW00A004217R,DW00AC04216R,DW00AC04217R,DW00AM04216R,DW00AM04217R,DW00AR04216R,DW00AR04217R,DW00AS04216R,DW00AS04217R,DW00AW04216R,DW00AW04217R
"110908",-1,-1,-1,-1,-1,-1,-1,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,42,50,53,63,37,50,48,52,48,55,65,28,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,-1,-1,44,45,58,70,40,41,52,44,-1,-1,-1,-1,43,57,56,56,31,53,54,60,35,53,82,38,39,41,57,54,41,43,41,40,-1,40,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,-1,.,-1,.,-1,.,-1,.,.,.,.,.,41,45,50,71,42,48,44,46,-1,56,50,-1,24,21,38,42,25,23,36,19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,44,57,53,65,35,56,50,60,46,69,92,33
"111901",42,54,57,61,45,52,45,49,48,64,36,44,76,71,75,90,88,80,83,76,60,-1,83,71,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,-1,44,48,53,58,42,48,47,47,46,48,37,38,43,44,38,47,41,39,39,41,-1,-1,-1,-1,29,34,39,44,29,36,32,34,32,34,22,24,47,52,52,58,43,49,53,52,42,46,47,44,32,36,37,43,31,36,35,35,32,38,26,22,24,50,-1,-1,-1,50,27,43,-1,-1,-1,-1,16,16,16,16,26,26,18,17,-1,-1,13,9,42,45,53,59,41,47,41,43,51,50,28,32,19,19,28,32,19,20,21,19,19,18,13,10,10,26,17,33,11,28,11,27,8,21,10,22,48,52,58,63,45,52,51,51,51,51,40,43
"111902",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,46,46,46,49,43,43,50,47,27,48,50,37,-1,-1,.,-1,-1,-1,-1,-1,-1,-1,-1,.,31,36,24,44,34,33,35,36,-1,50,36,36,50,47,46,45,44,45,52,49,26,43,64,44,25,40,-1,-1,37,33,35,42,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,-1,42,44,46,54,42,41,47,45,27,52,36,25,11,12,-1,-1,15,-1,13,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,49,47,52,52,44,45,52,48,32,45,50,37
"111903",-1,-1,-1,-1,-1,83,-1,-1,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,47,54,57,63,43,55,50,54,38,44,38,34,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,-1,.,39,39,56,49,32,49,42,42,26,-1,16,33,47,55,56,65,39,56,54,61,26,41,43,39,35,31,73,54,34,50,28,34,-1,-1,-1,-1,-1,-1,.,-1,-1,-1,-1,-1,.,-1,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,47,52,58,62,46,54,46,47,48,47,33,27,11,14,24,38,7,22,15,15,-1,-1,-1,-1,17,-1,-1,-1,19,29,16,-1,-1,-1,-1,-1,48,56,56,66,44,55,52,56,41,45,40,36
"112901",45,40,52,52,34,42,53,42,64,44,67,30,65,55,-1,45,65,78,61,60,-1,-1,67,-1,.,-1,.,.,.,-1,.,-1,.,.,.,-1,43,44,43,50,44,50,46,46,47,44,43,29,23,25,22,33,19,27,28,24,29,32,21,9,32,32,31,38,35,39,35,35,34,29,33,23,45,47,41,50,44,51,51,50,44,42,50,31,37,37,35,40,42,45,39,39,38,38,41,29,-1,45,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,23,23,14,22,32,38,26,24,-1,-1,46,26,41,42,44,50,43,48,42,43,49,45,36,26,20,20,21,26,22,28,22,21,22,21,28,12,4,8,7,11,6,12,4,9,-1,10,-1,-1,49,51,50,57,49,56,52,53,53,48,46,32
"112905",-1,-1,-1,-1,-1,-1,-1,-1,.,.,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,33,39,24,29,31,32,37,41,34,44,38,32,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,26,35,30,24,28,28,31,35,24,42,26,24,35,40,18,30,33,34,41,43,-1,35,45,27,24,42,-1,-1,41,47,25,45,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,-1,-1,-1,-1,.,-1,-1,-1,-1,-1,.,.,.,31,39,30,29,28,29,33,39,43,54,30,38,11,17,-1,-1,8,11,13,19,17,32,18,-1,-1,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,36,41,29,28,31,32,39,41,38,43,39,35
"112906",-1,-1,-1,-1,-1,-1,-1,50,-1,-1,-1,-1,-1,-1,.,-1,-1,-1,-1,-1,.,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,38,41,41,43,34,43,41,44,46,51,37,25,-1,-1,-1,.,-1,.,-1,-1,.,-1,.,.,28,36,33,35,26,39,33,40,34,50,36,18,43,45,40,45,37,43,49,51,45,50,49,26,34,39,45,27,37,51,40,41,-1,44,36,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,-1,-1,-1,-1,-1,-1,27,-1,-1,-1,-1,-1,-1,31,36,42,41,30,43,31,36,47,51,19,23,14,12,21,18,13,14,19,16,-1,24,18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,41,43,41,49,34,41,42,45,51,58,38,29
"112907",-1,-1,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,-1,.,-1,.,-1,.,-1,.,.,.,.,38,40,37,46,36,39,47,44,31,61,39,33,.,.,.,.,.,.,.,.,.,.,.,.,30,35,29,42,30,33,39,36,-1,65,36,27,33,40,38,41,28,38,47,45,-1,50,53,23,43,42,-1,47,38,40,43,40,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,44,40,35,54,48,40,47,43,50,89,-1,47,15,21,-1,-1,17,24,23,21,-1,-1,-1,-1,-1,-1,-1,-1,-1,42,29,-1,-1,-1,-1,-1,37,39,37,43,35,38,49,45,37,61,39,31
"112908",-1,-1,-1,-1,-1,-1,-1,-1,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,32,35,23,28,28,30,41,41,36,38,27,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,24,30,20,18,20,22,32,35,29,31,22,27,34,35,29,27,27,31,46,46,40,25,29,44,25,30,17,19,23,27,35,33,34,33,22,32,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,-1,-1,11,14,11,15,-1,-1,-1,30,30,35,18,29,29,30,37,38,33,48,25,12,11,12,9,8,9,10,18,20,28,16,11,16,-1,14,-1,-1,-1,-1,-1,28,-1,-1,-1,-1,36,40,27,33,31,32,46,48,37,43,32,20
"112909",-1,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,46,50,48,44,59,60,54,53,32,46,38,19,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,-1,-1,50,50,54,47,59,57,55,55,40,39,32,-1,45,47,43,34,64,60,63,51,26,48,44,-1,44,48,38,-1,57,65,58,48,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,71,-1,-1,.,-1,-1,-1,48,53,53,60,53,59,46,55,40,44,-1,-1,21,18,-1,23,31,39,21,23,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,48,51,50,46,60,60,55,54,31,44,39,19
"112910",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,.,-1,-1,.,-1,-1,.,.,.,.,36,42,43,41,32,46,35,48,24,44,50,57,-1,-1,.,-1,-1,-1,-1,-1,.,-1,.,-1,24,34,41,31,25,41,23,41,-1,-1,36,44,33,44,35,32,29,48,33,54,-1,-1,58,77,46,41,-1,-1,42,-1,38,63,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,.,-1,-1,-1,-1,-1,.,-1,-1,-1,38,39,49,50,36,43,37,41,28,64,44,40,14,23,27,29,8,31,10,24,-1,-1,33,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,35,42,39,43,32,46,35,46,29,50,50,62
"113901",57,46,-1,-1,50,-1,67,46,71,-1,-1,-1,-1,-1,.,-1,-1,-1,-1,-1,.,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,28,25,35,28,29,26,29,27,36,36,31,20,19,17,22,17,21,15,19,21,19,32,30,12,24,22,30,25,26,25,26,24,30,32,29,18,35,30,39,34,32,30,34,32,38,41,41,28,28,27,41,27,30,33,28,27,49,35,19,26,-1,.,.,.,-1,.,-1,.,-1,.,.,.,11,17,-1,17,-1,22,13,16,-1,-1,-1,-1,23,19,29,20,26,22,25,22,35,31,21,13,11,15,17,17,8,14,10,15,23,35,16,-1,-1,18,-1,17,-1,20,-1,20,-1,-1,-1,23,50,44,58,52,45,49,52,44,57,49,50,30
"113902",-1,-1,.,-1,-1,-1,-1,-1,.,-1,-1,.,-1,-1,-1,.,-1,-1,-1,-1,.,.,.,-1,-1,-1,.,-1,-1,-1,-1,-1,.,-1,.,.,33,34,51,42,22,26,36,39,37,35,33,23,15,25,36,44,-1,13,16,21,-1,-1,-1,24,27,32,40,44,18,26,31,35,30,37,35,24,34,37,55,40,25,28,43,50,33,26,33,29,33,39,55,60,25,24,45,50,-1,-1,-1,-1,-1,-1,.,-1,-1,-1,-1,-1,.,-1,-1,.,-1,-1,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,32,32,48,44,19,24,28,28,41,48,33,17,14,12,28,28,9,10,16,16,26,19,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,38,36,56,38,28,30,40,43,48,40,39,18
"113903",-1,53,-1,-1,-1,-1,56,60,-1,.,-1,-1,-1,-1,-1,.,-1,-1,-1,-1,.,.,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,46,48,51,57,40,38,58,57,40,36,52,42,23,23,-1,-1,-1,-1,31,29,-1,-1,70,-1,36,35,39,46,29,22,50,46,38,33,42,35,47,53,50,54,40,43,65,61,33,38,59,53,45,46,63,50,56,43,65,48,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,.,-1,-1,-1,-1,-1,.,-1,-1,-1,44,44,52,59,40,33,51,54,45,35,45,29,20,26,26,37,18,11,37,36,-1,26,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,49,51,55,59,43,39,60,61,45,38,55,42
"113905",.,-1,.,.,.,-1,.,.,.,.,.,.,-1,-1,.,-1,.,-1,-1,-1,-1,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,35,33,47,44,24,25,51,48,28,35,47,35,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22,19,35,28,19,17,37,39,-1,21,30,22,40,39,49,54,28,29,59,59,24,38,64,43,40,40,-1,77,30,-1,56,36,-1,-1,71,-1,-1,.,.,.,.,.,-1,.,-1,.,.,.,-1,-1,.,-1,-1,-1,-1,-1,.,.,-1,-1,29,26,46,35,20,20,43,36,32,33,31,22,16,9,20,18,13,8,33,22,-1,-1,33,14,-1,20,-1,-1,-1,22,21,31,-1,-1,-1,-1,35,34,47,42,23,25,52,50,24,37,46,36
"113906",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,25,36,35,36,28,37,28,36,19,23,18,18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21,35,37,33,22,33,26,34,-1,-1,-1,-1,24,38,35,33,27,38,29,42,-1,-1,33,29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,26,34,34,38,29,36,27,32,27,-1,-1,-1,10,9,20,-1,11,13,13,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,40,38,39,32,41,32,40,-1,31,22,22
"114901",29,31,45,50,28,23,28,39,-1,56,-1,26,77,57,-1,-1,73,67,77,62,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,.,20,24,29,30,19,25,26,27,26,27,23,21,17,15,27,17,13,16,23,19,-1,25,-1,17,14,17,23,22,13,20,19,20,16,18,16,17,23,26,30,30,19,26,31,32,25,19,30,28,17,21,22,27,15,23,23,24,20,22,20,20,-1,-1,.,-1,-1,-1,-1,-1,.,.,-1,.,-1,-1,-1,-1,-1,15,-1,14,-1,-1,-1,-1,18,21,28,30,19,24,22,23,26,34,17,14,6,7,9,15,5,8,10,9,15,11,8,6,3,25,-1,18,3,27,6,26,-1,14,-1,28,29,32,44,38,28,31,34,36,39,38,30,24
"114902",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,30,34,27,36,19,28,36,42,49,45,30,25,.,-1,.,.,.,-1,.,-1,.,.,.,-1,21,26,18,21,10,23,26,28,38,42,20,16,31,36,24,36,18,26,40,52,49,41,37,35,23,29,19,23,13,25,29,39,53,38,30,28,-1,-1,-1,.,-1,-1,-1,-1,-1,-1,-1,.,-1,-1,.,.,-1,-1,-1,-1,.,.,-1,-1,28,32,30,37,20,31,31,31,49,49,23,16,7,28,7,20,3,15,11,18,13,57,-1,-1,-1,20,-1,29,-1,22,-1,24,-1,-1,-1,-1,32,37,30,43,23,30,39,44,49,49,30,25
"114904",43,45,-1,-1,60,67,-1,55,-1,.,-1,-1,64,85,-1,-1,89,91,64,82,.,-1,-1,71,.,.,.,.,.,.,.,.,.,.,.,.,51,56,61,55,50,56,55,62,52,65,66,53,64,67,-1,-1,67,63,50,88,-1,-1,-1,-1,36,43,48,38,35,41,45,48,26,57,69,45,57,61,68,56,51,57,63,69,52,56,74,55,34,49,48,35,32,44,51,57,47,56,40,50,63,70,84,88,40,-1,64,73,.,-1,-1,.,.,-1,.,.,.,-1,.,-1,.,.,.,-1,45,52,55,54,50,55,49,55,52,72,56,51,13,16,42,20,11,22,20,23,-1,30,28,14,-1,30,-1,-1,-1,31,-1,33,-1,-1,-1,-1,55,57,55,58,56,58,56,62,54,69,73,52
"115901",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,40,49,42,58,38,44,39,45,51,61,46,43,.,.,.,.,.,.,.,.,.,.,.,.,39,47,41,57,38,42,39,43,51,58,43,41,42,54,45,64,43,49,42,52,44,57,53,50,39,48,42,58,37,43,39,44,51,59,45,41,.,.,.,.,.,.,.,.,.,.,.,.,22,30,26,32,25,34,28,32,-1,-1,23,35,38,44,37,50,31,39,35,36,58,65,33,35,21,33,24,37,25,32,26,32,-1,38,27,33,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,.,-1,-1,-1,-1,-1,.,-1,-1,-1
"115902",.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,.,-1,-1,-1,-1,.,.,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,17,30,30,-1,15,24,16,31,32,-1,-1,33,-1,-1,.,-1,-1,-1,-1,-1,.,.,-1,.,17,28,30,-1,10,26,17,29,31,-1,-1,-1,22,40,64,-1,24,27,23,41,-1,-1,-1,-1,17,29,-1,-1,13,28,18,28,38,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,.,-1,-1,-1,-1,-1,.,-1,-1,-1,13,21,-1,-1,-1,21,-1,22,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,-1,-1,-1,-1,-1,.,.,-1,-1,-1,-1,-1,-1,-1,-1,33,-1,-1,-1,-1
"115903",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,15,28,-1,-1,-1,23,24,29,-1,50,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,-1,19,-1,-1,-1,-1,16,19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,26,-1,-1,-1,-1,18,27,-1,-1,-1,-1,-1,.,.,.,.,.,-1,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,26,30,-1,-1,-1,-1,30,35,-1,-1,-1,-1,-1,18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"116901",77,79,80,69,69,72,73,68,100,70,67,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,55,61,54,69,56,65,55,63,58,61,59,46,43,42,-1,-1,58,50,52,53,-1,-1,-1,-1,42,47,42,53,46,55,47,49,57,49,48,38,58,65,52,69,57,69,61,67,51,58,66,58,49,58,56,60,48,59,52,61,59,58,51,21,-1,56,-1,-1,-1,100,-1,56,-1,-1,-1,-1,-1,-1,-1,-1,23,-1,-1,-1,.,-1,-1,-1,52,57,57,68,54,61,51,60,64,63,52,36,24,28,28,35,23,33,26,30,40,40,37,15,-1,24,13,39,10,25,9,23,19,21,-1,-1,56,62,54,71,57,66,56,64,56,62,62,49
"116902",-1,-1,-1,-1,-1,-1,-1,-1,.,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,38,38,39,39,38,41,45,43,29,22,52,33,-1,-1,-1,.,-1,-1,-1,-1,-1,-1,.,-1,22,26,29,25,25,34,31,29,19,-1,41,30,41,40,40,39,41,43,48,48,16,-1,61,40,32,33,31,30,38,41,26,33,-1,-1,55,-1,-1,-1,.,.,-1,-1,-1,-1,.,.,.,-1,-1,-1,.,-1,-1,-1,-1,-1,.,.,.,-1,35,37,38,39,36,40,42,38,42,23,46,29,9,13,13,13,11,19,17,14,-1,-1,-1,-1,-1,11,-1,-1,13,-1,12,-1,-1,-1,-1,-1,40,41,42,42,41,42,48,45,29,28,52,36
"116903",21,27,-1,-1,24,22,32,41,-1,-1,-1,-1,64,82,82,70,67,76,73,78,-1,90,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,34,39,44,31,30,39,37,44,43,45,29,29,9,11,15,-1,7,15,13,15,-1,15,14,14,24,27,36,20,21,31,26,31,34,26,22,22,37,43,45,32,32,42,43,50,40,45,32,37,37,38,41,27,31,44,38,42,40,36,31,28,-1,-1,-1,.,-1,-1,-1,-1,-1,-1,.,-1,12,17,-1,-1,16,31,14,21,-1,-1,-1,32,31,34,42,29,29,36,31,37,45,44,26,20,16,20,28,14,12,22,18,23,30,24,13,12,6,14,21,-1,7,16,8,17,-1,-1,-1,-1,41,48,53,39,37,48,44,54,53,58,35,32
"116905",33,36,34,48,34,33,38,42,-1,36,38,32,65,64,-1,-1,75,63,61,71,-1,-1,-1,63,-1,-1,.,-1,.,-1,.,-1,.,-1,-1,.,35,39,37,44,35,39,36,41,38,42,37,35,16,18,17,20,14,17,17,21,22,28,22,20,27,30,26,35,29,33,28,31,30,30,32,33,37,41,35,41,37,42,40,45,32,37,46,44,30,34,32,36,36,40,30,35,35,36,31,35,40,50,-1,-1,45,-1,-1,-1,-1,-1,-1,-1,17,18,14,16,30,31,19,19,-1,14,23,19,33,37,38,46,34,36,33,37,43,46,30,28,15,19,18,24,22,24,18,21,16,22,19,19,5,19,4,23,7,24,5,20,10,22,-1,25,47,52,52,62,44,48,50,55,50,56,49,42
"116906",33,43,-1,-1,-1,-1,-1,50,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,49,52,54,54,45,49,54,55,40,39,48,43,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39,40,47,43,37,38,40,41,40,31,34,25,48,52,55,50,45,47,59,61,27,36,55,41,44,53,53,52,54,50,40,50,-1,-1,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,52,52,58,46,52,49,50,53,43,38,44,18,18,21,19,18,13,23,22,18,9,15,-1,-1,24,-1,28,-1,23,10,27,-1,26,-1,-1,51,53,53,56,46,50,57,56,41,41,47,43
"116908",45,50,83,-1,53,65,42,53,-1,-1,-1,-1,83,83,100,-1,-1,-1,83,-1,-1,-1,.,-1,-1,-1,-1,.,-1,-1,-1,-1,-1,.,.,-1,33,38,37,45,30,37,32,35,47,47,28,26,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,27,33,32,39,27,34,27,31,39,42,25,23,37,39,38,43,33,37,39,39,43,41,35,29,27,36,31,42,27,34,28,30,38,48,22,24,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,10,12,12,12,21,10,9,-1,-1,15,-1,30,36,37,47,28,37,25,31,49,54,21,23,12,14,17,23,12,16,12,13,26,25,10,7,5,19,7,20,5,19,4,18,-1,24,-1,12,35,38,38,47,30,38,33,36,48,47,29,26
"116909",-1,-1,-1,.,-1,-1,-1,-1,.,.,.,.,-1,-1,.,.,-1,-1,-1,-1,.,.,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,36,41,46,55,33,41,43,46,35,33,36,19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,28,32,36,43,30,37,36,38,31,18,26,20,35,43,41,54,30,44,48,51,24,30,56,22,36,44,48,56,31,46,44,49,-1,-1,-1,-1,-1,-1,.,-1,-1,-1,-1,-1,-1,-1,-1,.,56,-1,-1,-1,-1,-1,56,-1,-1,-1,-1,-1,36,39,50,56,36,39,39,41,42,35,24,17,18,25,39,37,17,21,26,30,21,-1,17,-1,12,25,-1,-1,-1,28,20,30,-1,-1,-1,-1,37,41,46,56,35,42,44,46,38,37,39,17
"116910",-1,-1,-1,-1,-1,-1,-1,-1,.,.,-1,.,-1,-1,-1,.,.,-1,.,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,23,24,22,27,20,18,29,32,24,24,19,11,-1,.,.,.,.,.,-1,.,-1,.,-1,.,17,17,14,20,15,19,21,26,19,19,-1,-1,27,27,-1,26,25,21,37,39,20,27,-1,19,14,17,-1,-1,-1,-1,28,35,-1,-1,-1,-1,-1,-1,.,-1,-1,-1,-1,-1,.,.,-1,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19,21,33,28,15,16,20,25,32,21,19,-1,5,8,11,-1,6,-1,10,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,24,26,21,32,23,20,29,31,30,30,21,12
"116915",42,-1,-1,-1,-1,-1,-1,63,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,-1,.,.,.,-1,.,-1,.,.,.,.,.,49,55,49,57,49,57,49,56,50,46,44,46,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,-1,-1,41,48,41,52,39,55,42,46,40,36,38,41,50,54,48,58,51,57,53,57,51,40,45,48,44,47,42,50,44,54,44,48,42,45,47,36,-1,-1,-1,.,-1,-1,-1,-1,.,.,.,-1,14,-1,41,-1,20,42,21,-1,-1,-1,-1,-1,47,55,49,55,47,58,46,54,49,50,43,44,12,19,24,32,17,26,12,26,-1,-1,-1,19,-1,24,-1,-1,-1,29,17,38,-1,-1,-1,45,52,59,54,64,54,60,54,60,54,50,41,50
